"year","ctr_code","RGN21NM","geography_code","geography_name","sex_name","age_code","LE","QALE"
2019,"E","West Midlands","E07000193","East Staffordshire","Male",0,78.6652824686627,66.3373334954891
2019,"E","West Midlands","E07000194","Lichfield","Male",0,81.1031436141537,68.26842895288
2019,"E","West Midlands","E07000195","Newcastle-under-Lyme","Male",0,78.7321786462256,66.3868508784518
2019,"E","West Midlands","E07000196","South Staffordshire","Male",0,80.6971792211397,67.9529282843873
2019,"E","West Midlands","E07000197","Stafford","Male",0,80.3923824074022,67.6774082470622
2019,"E","West Midlands","E07000198","Staffordshire Moorlands","Male",0,81.0816667230319,68.2757263873021
2019,"E","West Midlands","E07000199","Tamworth","Male",0,79.3139272727119,66.8703172351498
2019,"E","West Midlands","E07000218","North Warwickshire","Male",0,79.4985336548586,67.0347069662631
2019,"E","West Midlands","E07000219","Nuneaton and Bedworth","Male",0,77.6536694474959,65.5548066196609
2019,"E","West Midlands","E07000220","Rugby","Male",0,80.2709595241311,67.5683288028329
2019,"E","West Midlands","E07000221","Stratford-on-Avon","Male",0,81.8831515384599,68.8356392268394
2019,"E","West Midlands","E07000222","Warwick","Male",0,81.4034993793354,68.4889441160032
2019,"E","West Midlands","E07000234","Bromsgrove","Male",0,81.446940949285,68.5251129126874
2019,"E","West Midlands","E07000235","Malvern Hills","Male",0,82.14183881659,69.067722772325
2019,"E","West Midlands","E07000236","Redditch","Male",0,79.1905492254923,66.7529983508119
2019,"E","West Midlands","E07000237","Worcester","Male",0,79.8027870759707,67.2491773199299
2019,"E","West Midlands","E07000238","Wychavon","Male",0,81.6216464873332,68.6254427438678
2019,"E","West Midlands","E07000239","Wyre Forest","Male",0,78.833603281199,66.4565147635532
2019,"E","West Midlands","E08000025","Birmingham","Male",0,77.3019340928778,65.2498809010912
2019,"E","West Midlands","E08000026","Coventry","Male",0,78.3972734928591,66.1205627550245
2019,"E","West Midlands","E08000027","Dudley","Male",0,79.2002784162449,66.7700882397756
2019,"E","West Midlands","E08000028","Sandwell","Male",0,76.423444353309,64.5904754412745
2019,"E","West Midlands","E08000029","Solihull","Male",0,80.7611744912508,67.9631540155378
2019,"E","West Midlands","E08000030","Walsall","Male",0,77.8440182081323,65.6847816835301
2019,"E","West Midlands","E08000031","Wolverhampton","Male",0,76.816826160941,64.8974882181568
2019,"E","Yorkshire and The Humber","E06000010","Kingston upon Hull, City of","Female",0,80.2884713014919,64.7187668688716
2019,"E","Yorkshire and The Humber","E06000011","East Riding of Yorkshire","Female",0,84.0770900881572,67.4481998124885
2019,"E","Yorkshire and The Humber","E06000012","North East Lincolnshire","Female",0,82.6652117382255,66.4330274791614
2019,"E","Yorkshire and The Humber","E06000013","North Lincolnshire","Female",0,83.2507847647485,66.8511083625972
2019,"E","Yorkshire and The Humber","E06000014","York","Female",0,83.7211187121184,67.1877526685937
2019,"E","Yorkshire and The Humber","E07000163","Craven","Female",0,85.4560451517889,68.4910865092228
2019,"E","Yorkshire and The Humber","E07000164","Hambleton","Female",0,85.2703482220064,68.3100335918029
2019,"E","Yorkshire and The Humber","E07000165","Harrogate","Female",0,85.6137822058894,68.5968745655796
2019,"E","Yorkshire and The Humber","E07000166","Richmondshire","Female",0,84.3119249890108,67.6586295181788
2019,"E","Yorkshire and The Humber","E07000167","Ryedale","Female",0,86.0979207128629,68.8892647388483
2019,"E","Yorkshire and The Humber","E07000168","Scarborough","Female",0,83.1455180104437,66.7391271984473
2019,"E","Yorkshire and The Humber","E07000169","Selby","Female",0,84.4299499111678,67.7352894492655
2019,"E","Yorkshire and The Humber","E08000016","Barnsley","Female",0,81.4758034092501,65.5734469689767
2019,"E","Yorkshire and The Humber","E08000017","Doncaster","Female",0,81.3711284719435,65.4754467170576
2019,"E","Yorkshire and The Humber","E08000018","Rotherham","Female",0,81.160277303147,65.3299186090005
2019,"E","Yorkshire and The Humber","E08000019","Sheffield","Female",0,82.634389596832,66.4112922697668
2019,"E","Yorkshire and The Humber","E08000032","Bradford","Female",0,81.7929359143359,65.7851357297784
2019,"E","Yorkshire and The Humber","E08000033","Calderdale","Female",0,82.654475118033,66.3944418076649
2019,"E","Yorkshire and The Humber","E08000034","Kirklees","Female",0,82.4517521288745,66.2612073352932
2019,"E","Yorkshire and The Humber","E08000035","Leeds","Female",0,82.062001208736,65.9776091777185
2019,"E","Yorkshire and The Humber","E08000036","Wakefield","Female",0,81.5859169298723,65.6242866214392
2019,"E","Yorkshire and The Humber","E06000010","Kingston upon Hull, City of","Male",0,75.9297012763593,63.9642966686568
2019,"E","Yorkshire and The Humber","E06000011","East Riding of Yorkshire","Male",0,80.3270234991717,67.3993236908419
2019,"E","Yorkshire and The Humber","E06000012","North East Lincolnshire","Male",0,78.1605822327148,65.698987324613
2019,"E","Yorkshire and The Humber","E06000013","North Lincolnshire","Male",0,79.1158942324891,66.4682660124236
2019,"E","Yorkshire and The Humber","E06000014","York","Male",0,80.3208550353965,67.4062583049741
2019,"E","Yorkshire and The Humber","E07000163","Craven","Male",0,81.9174642746216,68.6540183128481
2019,"E","Yorkshire and The Humber","E07000164","Hambleton","Male",0,82.5585151446045,69.1601425594995
2019,"E","Yorkshire and The Humber","E07000165","Harrogate","Male",0,81.3032565397696,68.1626037468266
2019,"E","Yorkshire and The Humber","E07000166","Richmondshire","Male",0,82.2084694475228,68.9141320548069
2019,"E","Yorkshire and The Humber","E07000167","Ryedale","Male",0,82.6061108985929,69.2080869936422
2019,"E","Yorkshire and The Humber","E07000168","Scarborough","Male",0,78.3309733128669,65.8085734367018
2019,"E","Yorkshire and The Humber","E07000169","Selby","Male",0,80.8051628254981,67.7878450765583
2019,"E","Yorkshire and The Humber","E08000016","Barnsley","Male",0,77.4388208150649,65.1320037487947
2019,"E","Yorkshire and The Humber","E08000017","Doncaster","Male",0,77.9753657144756,65.5545134195647
2019,"E","Yorkshire and The Humber","E08000018","Rotherham","Male",0,77.9268215884025,65.5255773646776
2019,"E","Yorkshire and The Humber","E08000019","Sheffield","Male",0,78.7757245458911,66.1932794998308
2019,"E","Yorkshire and The Humber","E08000032","Bradford","Male",0,77.4870395588134,65.1699033943951
2019,"E","Yorkshire and The Humber","E08000033","Calderdale","Male",0,78.9277292999037,66.3068787180786
2019,"E","Yorkshire and The Humber","E08000034","Kirklees","Male",0,78.6047342673586,66.0425254192784
2019,"E","Yorkshire and The Humber","E08000035","Leeds","Male",0,78.1195363021039,65.6666734108791
2019,"E","Yorkshire and The Humber","E08000036","Wakefield","Male",0,77.5954792521264,65.2576567167717
